segment_id,geolocation_type,geolocation_id,sensor_id,snr_type,date_index,target_type
83804,D,7,11,SynthSNR,3,human
83805,D,7,11,SynthSNR,3,human
83806,D,7,11,SynthSNR,3,human
83807,D,7,11,SynthSNR,3,human
83808,D,7,11,SynthSNR,3,human
83809,D,7,11,SynthSNR,3,human
83810,D,7,11,SynthSNR,3,human
83811,D,7,11,SynthSNR,3,human
83812,D,7,11,SynthSNR,3,human
83813,D,7,11,SynthSNR,3,human
83814,D,7,11,SynthSNR,3,human
83815,D,7,11,SynthSNR,3,human
83816,D,7,11,SynthSNR,3,human
83817,D,7,11,SynthSNR,3,human
83818,D,7,11,SynthSNR,3,human
83819,D,7,11,SynthSNR,3,human
83820,D,7,11,SynthSNR,3,human
83821,D,7,11,SynthSNR,3,human
83822,D,7,11,SynthSNR,3,human
83823,D,7,11,SynthSNR,3,human
83824,D,7,11,SynthSNR,3,human
83825,D,7,11,SynthSNR,3,human
83826,D,7,11,SynthSNR,3,human
83827,D,7,11,SynthSNR,3,human
83828,D,7,11,SynthSNR,3,human
83829,D,7,11,SynthSNR,3,human
83830,D,7,11,SynthSNR,3,human
83831,D,7,11,SynthSNR,3,human
83832,D,7,11,SynthSNR,3,human
83833,D,7,11,SynthSNR,3,human
83834,D,7,11,SynthSNR,3,human
83835,D,7,11,SynthSNR,3,human
83836,D,7,11,SynthSNR,3,human
83837,D,7,11,SynthSNR,3,human
83838,D,7,11,SynthSNR,3,human
83839,D,7,11,SynthSNR,3,human
83840,D,7,11,SynthSNR,3,human
83841,D,7,11,SynthSNR,3,human
83842,D,7,11,SynthSNR,3,human
83843,D,7,11,SynthSNR,3,human
83844,D,7,11,SynthSNR,3,human
83845,D,7,11,SynthSNR,3,human
83846,D,7,11,SynthSNR,3,human
83847,D,7,11,SynthSNR,3,human
83848,D,7,11,SynthSNR,3,human
83849,D,7,11,SynthSNR,3,human
83850,D,7,11,SynthSNR,3,human
83851,D,7,11,SynthSNR,3,human
83852,D,7,11,SynthSNR,3,human
83853,D,7,11,SynthSNR,3,human
83854,D,7,11,SynthSNR,3,human
83855,D,7,11,SynthSNR,3,human
83856,D,7,11,SynthSNR,3,human
83857,D,7,11,SynthSNR,3,human
83858,D,7,11,SynthSNR,3,human
83859,D,7,11,SynthSNR,3,human
83860,D,7,11,SynthSNR,3,human
83861,D,7,11,SynthSNR,3,human
83862,D,7,11,SynthSNR,3,human
83863,D,7,11,SynthSNR,3,human
83864,D,7,11,SynthSNR,3,human
83865,D,7,11,SynthSNR,3,human
83866,D,7,11,SynthSNR,3,human
83867,D,7,11,SynthSNR,3,human
83868,D,7,11,SynthSNR,3,human
83869,D,7,11,SynthSNR,3,human
83870,D,7,11,SynthSNR,3,human
83871,D,7,11,SynthSNR,3,human
83872,D,7,11,SynthSNR,3,human
83873,D,7,11,SynthSNR,3,human
83874,D,7,11,SynthSNR,3,human
83875,D,7,11,SynthSNR,3,human
83876,D,7,11,SynthSNR,3,human
83877,D,7,11,SynthSNR,3,human
83878,D,7,11,SynthSNR,3,human
83879,D,7,11,SynthSNR,3,human
83880,D,7,11,SynthSNR,3,human
83881,D,7,11,SynthSNR,3,human
83882,D,7,11,SynthSNR,3,human
83883,D,7,11,SynthSNR,3,human
83884,D,7,11,SynthSNR,3,human
83885,D,7,11,SynthSNR,3,human
83886,D,7,11,SynthSNR,3,human
83887,D,7,11,SynthSNR,3,human
83888,D,7,11,SynthSNR,3,human
83889,D,7,11,SynthSNR,3,human
83890,D,7,11,SynthSNR,3,human
83891,D,7,11,SynthSNR,3,human
83892,D,7,11,SynthSNR,3,human
83893,D,7,11,SynthSNR,3,human
83894,D,7,11,SynthSNR,3,human
83895,D,7,11,SynthSNR,3,human
83896,D,7,11,SynthSNR,3,human
83897,D,7,11,SynthSNR,3,human
83898,D,7,11,SynthSNR,3,human
83899,D,7,11,SynthSNR,3,human
83900,D,7,11,SynthSNR,3,human
83901,D,7,11,SynthSNR,3,human
83902,D,7,11,SynthSNR,3,human
83903,D,7,11,SynthSNR,3,human
83904,D,7,11,SynthSNR,3,human
83905,D,7,11,SynthSNR,3,human
83906,D,7,11,SynthSNR,3,human
83907,D,7,11,SynthSNR,3,human
83908,D,7,11,SynthSNR,3,human
83909,D,7,11,SynthSNR,3,human
83910,D,7,11,SynthSNR,3,human
83911,D,7,11,SynthSNR,3,human
83912,D,7,11,SynthSNR,3,human
83913,D,7,11,SynthSNR,3,human
83914,D,7,11,SynthSNR,3,human
83915,D,7,11,SynthSNR,3,human
83916,D,7,11,SynthSNR,3,human
83917,D,7,11,SynthSNR,3,human
83918,D,7,11,SynthSNR,3,human
83919,D,7,11,SynthSNR,3,human
83920,D,7,11,SynthSNR,3,human
83921,D,7,11,SynthSNR,3,human
83922,D,7,11,SynthSNR,3,human
83923,D,7,11,SynthSNR,3,human
83924,D,7,11,SynthSNR,3,human
83925,D,7,11,SynthSNR,3,human
83926,D,7,11,SynthSNR,3,human
83927,D,7,11,SynthSNR,3,human
83928,D,7,11,SynthSNR,3,human
83929,D,7,11,SynthSNR,3,human
83930,D,7,11,SynthSNR,3,human
83931,D,7,11,SynthSNR,3,human
83932,D,7,11,SynthSNR,3,human
83933,D,7,11,SynthSNR,3,human
83934,D,7,11,SynthSNR,3,human
83935,D,7,11,SynthSNR,3,human
83936,D,7,11,SynthSNR,3,human
83937,D,7,11,SynthSNR,3,human
83938,D,7,11,SynthSNR,3,human
83939,D,7,11,SynthSNR,3,human
83940,D,7,11,SynthSNR,3,human
83941,D,7,11,SynthSNR,3,human
83942,D,7,11,SynthSNR,3,human
83943,D,7,11,SynthSNR,3,human
83944,D,7,11,SynthSNR,3,human
83945,D,7,11,SynthSNR,3,human
83946,D,7,11,SynthSNR,3,human
83947,D,7,11,SynthSNR,3,human
83948,D,7,11,SynthSNR,3,human
83949,D,7,11,SynthSNR,3,human
83950,D,7,11,SynthSNR,3,human
83951,D,7,11,SynthSNR,3,human
83952,D,7,11,SynthSNR,3,human
83953,D,7,11,SynthSNR,3,human
83954,D,7,11,SynthSNR,3,human
83955,D,7,11,SynthSNR,3,human
83956,D,7,11,SynthSNR,3,human
83957,D,7,11,SynthSNR,3,human
83958,D,7,11,SynthSNR,3,human
83959,D,7,11,SynthSNR,3,human
83960,D,7,11,SynthSNR,3,human
83961,D,7,11,SynthSNR,3,human
83962,D,7,11,SynthSNR,3,human
83963,D,7,11,SynthSNR,3,human
83964,D,7,11,SynthSNR,3,human
83965,D,7,11,SynthSNR,3,human
83966,D,7,11,SynthSNR,3,human
83967,D,7,11,SynthSNR,3,human
83968,D,7,11,SynthSNR,3,human
83969,D,7,11,SynthSNR,3,human
83970,D,7,11,SynthSNR,3,human
83971,D,7,11,SynthSNR,3,human
83972,D,7,11,SynthSNR,3,human
83973,D,7,11,SynthSNR,3,human
83974,D,7,11,SynthSNR,3,human
83975,D,7,11,SynthSNR,3,human
83976,D,7,11,SynthSNR,3,human
83977,D,7,11,SynthSNR,3,human
83978,D,7,11,SynthSNR,3,human
83979,D,7,11,SynthSNR,3,human
83980,D,7,11,SynthSNR,3,human
83981,D,7,11,SynthSNR,3,human
83982,D,7,11,SynthSNR,3,human
83983,D,7,11,SynthSNR,3,human
83984,D,7,11,SynthSNR,3,human
83985,D,7,11,SynthSNR,3,human
83986,D,7,11,SynthSNR,3,human
83987,D,7,11,SynthSNR,3,human
83988,D,7,11,SynthSNR,3,human
83989,D,7,11,SynthSNR,3,human
83990,D,7,11,SynthSNR,3,human
83991,D,7,11,SynthSNR,3,human
83992,D,7,11,SynthSNR,3,human
83993,D,7,11,SynthSNR,3,human
83994,D,7,11,SynthSNR,3,human
83995,D,7,11,SynthSNR,3,human
83996,D,7,11,SynthSNR,3,human
83997,D,7,11,SynthSNR,3,human
83998,D,7,11,SynthSNR,3,human
83999,D,7,11,SynthSNR,3,human
84000,D,7,11,SynthSNR,3,human
84001,D,7,11,SynthSNR,3,human
84002,D,7,11,SynthSNR,3,human
84003,D,7,11,SynthSNR,3,human
84004,D,7,11,SynthSNR,3,human
84005,D,7,11,SynthSNR,3,human
84006,D,7,11,SynthSNR,3,human
84007,D,7,11,SynthSNR,3,human
84008,D,7,11,SynthSNR,3,human
84009,D,7,11,SynthSNR,3,human
84010,D,7,11,SynthSNR,3,human
84011,D,7,11,SynthSNR,3,human
84012,D,7,11,SynthSNR,3,human
84013,D,7,11,SynthSNR,3,human
84014,D,7,11,SynthSNR,3,human
84015,D,7,11,SynthSNR,3,human
84016,D,7,11,SynthSNR,3,human
84017,D,7,11,SynthSNR,3,human
84018,D,7,11,SynthSNR,3,human
84019,D,7,11,SynthSNR,3,human
84020,D,7,11,SynthSNR,3,human
84021,D,7,11,SynthSNR,3,human
84022,D,7,11,SynthSNR,3,human
84023,D,7,11,SynthSNR,3,human
84024,D,7,11,SynthSNR,3,human
84025,D,7,11,SynthSNR,3,human
84026,D,7,11,SynthSNR,3,human
84027,D,7,11,SynthSNR,3,human
84028,D,7,11,SynthSNR,3,human
84029,D,7,11,SynthSNR,3,human
84030,D,7,11,SynthSNR,3,human
84031,D,7,11,SynthSNR,3,human
84032,D,7,11,SynthSNR,3,human
84033,D,7,11,SynthSNR,3,human
84034,D,7,11,SynthSNR,3,human
84035,D,7,11,SynthSNR,3,human
84036,D,7,11,SynthSNR,3,human
84037,D,7,11,SynthSNR,3,human
84038,D,7,11,SynthSNR,3,human
84039,D,7,11,SynthSNR,3,human
84040,D,7,11,SynthSNR,3,human
84041,D,7,11,SynthSNR,3,human
84042,D,7,11,SynthSNR,3,human
84043,D,7,11,SynthSNR,3,human
84044,D,7,11,SynthSNR,3,human
84045,D,7,11,SynthSNR,3,human
84046,D,7,11,SynthSNR,3,human
84047,D,7,11,SynthSNR,3,human
84048,D,7,11,SynthSNR,3,human
84049,D,7,11,SynthSNR,3,human
84050,D,7,11,SynthSNR,3,human
84051,D,7,11,SynthSNR,3,human
84052,D,7,11,SynthSNR,3,human
84053,D,7,11,SynthSNR,3,human
84054,D,7,11,SynthSNR,3,human
84055,D,7,11,SynthSNR,3,human
84056,D,7,11,SynthSNR,3,human
84057,D,7,11,SynthSNR,3,human
84058,D,7,11,SynthSNR,3,human
84059,D,7,11,SynthSNR,3,human
84060,D,7,11,SynthSNR,3,human
84061,D,7,11,SynthSNR,3,human
84062,D,7,11,SynthSNR,3,human
84063,D,7,11,SynthSNR,3,human
84064,D,7,11,SynthSNR,3,human
84065,D,7,11,SynthSNR,3,human
84066,D,7,11,SynthSNR,3,human
84067,D,7,11,SynthSNR,3,human
84068,D,7,11,SynthSNR,3,human
84069,D,7,11,SynthSNR,3,human
84070,D,7,11,SynthSNR,3,human
84071,D,7,11,SynthSNR,3,human
84072,D,7,11,SynthSNR,3,human
84073,D,7,11,SynthSNR,3,human
84074,D,7,11,SynthSNR,3,human
84075,D,7,11,SynthSNR,3,human
84076,D,7,11,SynthSNR,3,human
84077,D,7,11,SynthSNR,3,human
84078,D,7,11,SynthSNR,3,human
84079,D,7,11,SynthSNR,3,human
84080,D,7,11,SynthSNR,3,human
84081,D,7,11,SynthSNR,3,human
84082,D,7,11,SynthSNR,3,human
84083,D,7,11,SynthSNR,3,human
84084,D,7,11,SynthSNR,3,human
84085,D,7,11,SynthSNR,3,human
84086,D,7,11,SynthSNR,3,human
84087,D,7,11,SynthSNR,3,human
84088,D,7,11,SynthSNR,3,human
84089,D,7,11,SynthSNR,3,human
84090,D,7,11,SynthSNR,3,human
84091,D,7,11,SynthSNR,3,human
84092,D,7,11,SynthSNR,3,human
84093,D,7,11,SynthSNR,3,human
84094,D,7,11,SynthSNR,3,human
84095,D,7,11,SynthSNR,3,human
84096,D,7,11,SynthSNR,3,human
84097,D,7,11,SynthSNR,3,human
84098,D,7,11,SynthSNR,3,human
84099,D,7,11,SynthSNR,3,human
84100,D,7,11,SynthSNR,3,human
84101,D,7,11,SynthSNR,3,human
84102,D,7,11,SynthSNR,3,human
84103,D,7,11,SynthSNR,3,human
84104,D,7,11,SynthSNR,3,human
84105,D,7,11,SynthSNR,3,human
84106,D,7,11,SynthSNR,3,human
84107,D,7,11,SynthSNR,3,human
84108,D,7,11,SynthSNR,3,human
84109,D,7,11,SynthSNR,3,human
84110,D,7,11,SynthSNR,3,human
84111,D,7,11,SynthSNR,3,human
84112,D,7,11,SynthSNR,3,human
84113,D,7,11,SynthSNR,3,human
84114,D,7,11,SynthSNR,3,human
84115,D,7,11,SynthSNR,3,human
84116,D,7,11,SynthSNR,3,human
84117,D,7,11,SynthSNR,3,human
84118,D,7,11,SynthSNR,3,human
84119,D,7,11,SynthSNR,3,human
84120,D,7,11,SynthSNR,3,human
84121,D,7,11,SynthSNR,3,human
84122,D,7,11,SynthSNR,3,human
84123,D,7,11,SynthSNR,3,human
84124,D,7,11,SynthSNR,3,human
84125,D,7,11,SynthSNR,3,human
84126,D,7,11,SynthSNR,3,human
84127,D,7,11,SynthSNR,3,human
84128,D,7,11,SynthSNR,3,human
84129,D,7,11,SynthSNR,3,human
84130,D,7,11,SynthSNR,3,human
84131,D,7,11,SynthSNR,3,human
84132,D,7,11,SynthSNR,3,human
84133,D,7,11,SynthSNR,3,human
84134,D,7,11,SynthSNR,3,human
84135,D,7,11,SynthSNR,3,human
84136,D,7,11,SynthSNR,3,human
84137,D,7,11,SynthSNR,3,human
84138,D,7,11,SynthSNR,3,human
84139,D,7,11,SynthSNR,3,human
84140,D,7,11,SynthSNR,3,human
84141,D,7,11,SynthSNR,3,human
84142,D,7,11,SynthSNR,3,human
84143,D,7,11,SynthSNR,3,human
84144,D,7,11,SynthSNR,3,human
84145,D,7,11,SynthSNR,3,human
84146,D,7,11,SynthSNR,3,human
84147,D,7,11,SynthSNR,3,human
84148,D,7,11,SynthSNR,3,human
84149,D,7,11,SynthSNR,3,human
84150,D,7,11,SynthSNR,3,human
84151,D,7,11,SynthSNR,3,human
84152,D,7,11,SynthSNR,3,human
84153,D,7,11,SynthSNR,3,human
84154,D,7,11,SynthSNR,3,human
84155,D,7,11,SynthSNR,3,human
84156,D,7,11,SynthSNR,3,human
84157,D,7,11,SynthSNR,3,human
84158,D,7,11,SynthSNR,3,human
84159,D,7,11,SynthSNR,3,human
84160,D,7,11,SynthSNR,3,human
84161,D,7,11,SynthSNR,3,human
84162,D,7,11,SynthSNR,3,human
84163,D,7,11,SynthSNR,3,human
84164,D,7,11,SynthSNR,3,human
84165,D,7,11,SynthSNR,3,human
84166,D,7,11,SynthSNR,3,human
84167,D,7,11,SynthSNR,3,human
84168,D,7,11,SynthSNR,3,human
84169,D,7,11,SynthSNR,3,human
84170,D,7,11,SynthSNR,3,human
84171,D,7,11,SynthSNR,3,human
84172,D,7,11,SynthSNR,3,human
84173,D,7,11,SynthSNR,3,human
84174,D,7,11,SynthSNR,3,human
84175,D,7,11,SynthSNR,3,human
84176,D,7,11,SynthSNR,3,human
84177,D,7,11,SynthSNR,3,human
84178,D,7,11,SynthSNR,3,human
84179,D,7,11,SynthSNR,3,human
84180,D,7,11,SynthSNR,3,human
84181,D,7,11,SynthSNR,3,human
84182,D,7,11,SynthSNR,3,human
84183,D,7,11,SynthSNR,3,human
84184,D,7,11,SynthSNR,3,human
84185,D,7,11,SynthSNR,3,human
84186,D,7,11,SynthSNR,3,human
84187,D,7,11,SynthSNR,3,human
84188,D,7,11,SynthSNR,3,human
84189,D,7,11,SynthSNR,3,human
84190,D,7,11,SynthSNR,3,human
84191,D,7,11,SynthSNR,3,human
84192,D,7,11,SynthSNR,3,human
84193,D,7,11,SynthSNR,3,human
84194,D,7,11,SynthSNR,3,human
84195,D,7,11,SynthSNR,3,human
84196,D,7,11,SynthSNR,3,human
84197,D,7,11,SynthSNR,3,human
84198,D,7,11,SynthSNR,3,human
84199,D,7,11,SynthSNR,3,human
84200,D,7,11,SynthSNR,3,human
84201,D,7,11,SynthSNR,3,human
84202,D,7,11,SynthSNR,3,human
84203,D,7,11,SynthSNR,3,human
84204,D,7,11,SynthSNR,3,human
84205,D,7,11,SynthSNR,3,human
84206,D,7,11,SynthSNR,3,human
84207,D,7,11,SynthSNR,3,human
84208,D,7,11,SynthSNR,3,human
84209,D,7,11,SynthSNR,3,human
84210,D,7,11,SynthSNR,3,human
84211,D,7,11,SynthSNR,3,human
84212,D,7,11,SynthSNR,3,human
84213,D,7,11,SynthSNR,3,human
84214,D,7,11,SynthSNR,3,human
84215,D,7,11,SynthSNR,3,human
84216,D,7,11,SynthSNR,3,human
84217,D,7,11,SynthSNR,3,human
84218,D,7,11,SynthSNR,3,human
84219,D,7,11,SynthSNR,3,human
84220,D,7,11,SynthSNR,3,human
84221,D,7,11,SynthSNR,3,human
84222,D,7,11,SynthSNR,3,human
84223,D,7,11,SynthSNR,3,human
84224,D,7,11,SynthSNR,3,human
84225,D,7,11,SynthSNR,3,human
84226,D,7,11,SynthSNR,3,human
84227,D,7,11,SynthSNR,3,human
84228,D,7,11,SynthSNR,3,human
84229,D,7,11,SynthSNR,3,human
84230,D,7,11,SynthSNR,3,human
84231,D,7,11,SynthSNR,3,human
84232,D,7,11,SynthSNR,3,human
84233,D,7,11,SynthSNR,3,human
84234,D,7,11,SynthSNR,3,human
84235,D,7,11,SynthSNR,3,human
84236,D,7,11,SynthSNR,3,human
84237,D,7,11,SynthSNR,3,human
84238,D,7,11,SynthSNR,3,human
84239,D,7,11,SynthSNR,3,human
84240,D,7,11,SynthSNR,3,human
84241,D,7,11,SynthSNR,3,human
84242,D,7,11,SynthSNR,3,human
84243,D,7,11,SynthSNR,3,human
84244,D,7,11,SynthSNR,3,human
84245,D,7,11,SynthSNR,3,human
84246,D,7,11,SynthSNR,3,human
84247,D,7,11,SynthSNR,3,human
84248,D,7,11,SynthSNR,3,human
84249,D,7,11,SynthSNR,3,human
84250,D,7,11,SynthSNR,3,human
84251,D,7,11,SynthSNR,3,human
84252,D,7,11,SynthSNR,3,human
84253,D,7,11,SynthSNR,3,human
84254,D,7,11,SynthSNR,3,human
84255,D,7,11,SynthSNR,3,human
84256,D,7,11,SynthSNR,3,human
84257,D,7,11,SynthSNR,3,human
84258,D,7,11,SynthSNR,3,human
84259,D,7,11,SynthSNR,3,human
84260,D,7,11,SynthSNR,3,human
84261,D,7,11,SynthSNR,3,human
84262,D,7,11,SynthSNR,3,human
84263,D,7,11,SynthSNR,3,human
84264,D,7,11,SynthSNR,3,human
84265,D,7,11,SynthSNR,3,human
84266,D,7,11,SynthSNR,3,human
84267,D,7,11,SynthSNR,3,human
84268,D,7,11,SynthSNR,3,human
84269,D,7,11,SynthSNR,3,human
84270,D,7,11,SynthSNR,3,human
84271,D,7,11,SynthSNR,3,human
84272,D,7,11,SynthSNR,3,human
84273,D,7,11,SynthSNR,3,human
84274,D,7,11,SynthSNR,3,human
84275,D,7,11,SynthSNR,3,human
84276,D,7,11,SynthSNR,3,human
84277,D,7,11,SynthSNR,3,human
84278,D,7,11,SynthSNR,3,human
84279,D,7,11,SynthSNR,3,human
84280,D,7,11,SynthSNR,3,human
84281,D,7,11,SynthSNR,3,human
84282,D,7,11,SynthSNR,3,human
84283,D,7,11,SynthSNR,3,human
84284,D,7,11,SynthSNR,3,human
84285,D,7,11,SynthSNR,3,human
84286,D,7,11,SynthSNR,3,human
84287,D,7,11,SynthSNR,3,human
84288,D,7,11,SynthSNR,3,human
84289,D,7,11,SynthSNR,3,human
84290,D,7,11,SynthSNR,3,human
84291,D,7,11,SynthSNR,3,human
84292,D,7,11,SynthSNR,3,human
84293,D,7,11,SynthSNR,3,human
84294,D,7,11,SynthSNR,3,human
84295,D,7,11,SynthSNR,3,human
84296,D,7,11,SynthSNR,3,human
84297,D,7,11,SynthSNR,3,human
84298,D,7,11,SynthSNR,3,human
84299,D,7,11,SynthSNR,3,human
84300,D,7,11,SynthSNR,3,human
84301,D,7,11,SynthSNR,3,human
84302,D,7,11,SynthSNR,3,human
84303,D,7,11,SynthSNR,3,human
84304,D,7,11,SynthSNR,3,human
84305,D,7,11,SynthSNR,3,human
84306,D,7,11,SynthSNR,3,human
84307,D,7,11,SynthSNR,3,human
84308,D,7,11,SynthSNR,3,human
84309,D,7,11,SynthSNR,3,human
84310,D,7,11,SynthSNR,3,human
84311,D,7,11,SynthSNR,3,human
84312,D,7,11,SynthSNR,3,human
84313,D,7,11,SynthSNR,3,human
84314,D,7,11,SynthSNR,3,human
84315,D,7,11,SynthSNR,3,human
84316,D,7,11,SynthSNR,3,human
84317,D,7,11,SynthSNR,3,human
84318,D,7,11,SynthSNR,3,human
84319,D,7,11,SynthSNR,3,human
84320,D,7,11,SynthSNR,3,human
84321,D,7,11,SynthSNR,3,human
84322,D,7,11,SynthSNR,3,human
84323,D,7,11,SynthSNR,3,human
84324,D,7,11,SynthSNR,3,human
84325,D,7,11,SynthSNR,3,human
84326,D,7,11,SynthSNR,3,human
84327,D,7,11,SynthSNR,3,human
84328,D,7,11,SynthSNR,3,human
84329,D,7,11,SynthSNR,3,human
84330,D,7,11,SynthSNR,3,human
84331,D,7,11,SynthSNR,3,human
84332,D,7,11,SynthSNR,3,human
84333,D,7,11,SynthSNR,3,human
84334,D,7,11,SynthSNR,3,human
84335,D,7,11,SynthSNR,3,human
84336,D,7,11,SynthSNR,3,human
84337,D,7,11,SynthSNR,3,human
84338,D,7,11,SynthSNR,3,human
84339,D,7,11,SynthSNR,3,human
84340,D,7,11,SynthSNR,3,human
84341,D,7,11,SynthSNR,3,human
84342,D,7,11,SynthSNR,3,human
84343,D,7,11,SynthSNR,3,human
84344,D,7,11,SynthSNR,3,human
84345,D,7,11,SynthSNR,3,human
84346,D,7,11,SynthSNR,3,human
84347,D,7,11,SynthSNR,3,human
84348,D,7,11,SynthSNR,3,human
84349,D,7,11,SynthSNR,3,human
84350,D,7,11,SynthSNR,3,human
84351,D,7,11,SynthSNR,3,human
84352,D,7,11,SynthSNR,3,human
84353,D,7,11,SynthSNR,3,human
84354,D,7,11,SynthSNR,3,human
84355,D,7,11,SynthSNR,3,human
84356,D,7,11,SynthSNR,3,human
84357,D,7,11,SynthSNR,3,human
84358,D,7,11,SynthSNR,3,human
84359,D,7,11,SynthSNR,3,human
84360,D,7,11,SynthSNR,3,human
84361,D,7,11,SynthSNR,3,human
84362,D,7,11,SynthSNR,3,human
84363,D,7,11,SynthSNR,3,human
84364,D,7,11,SynthSNR,3,human
84365,D,7,11,SynthSNR,3,human
84366,D,7,11,SynthSNR,3,human
84367,D,7,11,SynthSNR,3,human
84368,D,7,11,SynthSNR,3,human
84369,D,7,11,SynthSNR,3,human
84370,D,7,11,SynthSNR,3,human
84371,D,7,11,SynthSNR,3,human
84372,D,7,11,SynthSNR,3,human
84373,D,7,11,SynthSNR,3,human
84374,D,7,11,SynthSNR,3,human
84375,D,7,11,SynthSNR,3,human
84376,D,7,11,SynthSNR,3,human
84377,D,7,11,SynthSNR,3,human
84378,D,7,11,SynthSNR,3,human
84379,D,7,11,SynthSNR,3,human
84380,D,7,11,SynthSNR,3,human
84381,D,7,11,SynthSNR,3,human
84382,D,7,11,SynthSNR,3,human
84383,D,7,11,SynthSNR,3,human
84384,D,7,11,SynthSNR,3,human
84385,D,7,11,SynthSNR,3,human
84386,D,7,11,SynthSNR,3,human
84387,D,7,11,SynthSNR,3,human
84388,D,7,11,SynthSNR,3,human
84389,D,7,11,SynthSNR,3,human
84390,D,7,11,SynthSNR,3,human
84391,D,7,11,SynthSNR,3,human
84392,D,7,11,SynthSNR,3,human
84393,D,7,11,SynthSNR,3,human
84394,D,7,11,SynthSNR,3,human
84395,D,7,11,SynthSNR,3,human
84396,D,7,11,SynthSNR,3,human
84397,D,7,11,SynthSNR,3,human
84398,D,7,11,SynthSNR,3,human
84399,D,7,11,SynthSNR,3,human
84400,D,7,11,SynthSNR,3,human
84401,D,7,11,SynthSNR,3,human
84402,D,7,11,SynthSNR,3,human
84403,D,7,11,SynthSNR,3,human
84404,D,7,11,SynthSNR,3,human
84405,D,7,11,SynthSNR,3,human
84406,D,7,11,SynthSNR,3,human
84407,D,7,11,SynthSNR,3,human
84408,D,7,11,SynthSNR,3,human
84409,D,7,11,SynthSNR,3,human
84410,D,7,11,SynthSNR,3,human
84411,D,7,11,SynthSNR,3,human
84412,D,7,11,SynthSNR,3,human
84413,D,7,11,SynthSNR,3,human
84414,D,7,11,SynthSNR,3,human
84415,D,7,11,SynthSNR,3,human
84416,D,7,11,SynthSNR,3,human
84417,D,7,11,SynthSNR,3,human
84418,D,7,11,SynthSNR,3,human
84419,D,7,11,SynthSNR,3,human
84420,D,7,11,SynthSNR,3,human
84421,D,7,11,SynthSNR,3,human
84422,D,7,11,SynthSNR,3,human
84423,D,7,11,SynthSNR,3,human
84424,D,7,11,SynthSNR,3,human
84425,D,7,11,SynthSNR,3,human
84426,D,7,11,SynthSNR,3,human
84427,D,7,11,SynthSNR,3,human
84428,D,7,11,SynthSNR,3,human
84429,D,7,11,SynthSNR,3,human
84430,D,7,11,SynthSNR,3,human
84431,D,7,11,SynthSNR,3,human
84432,D,7,11,SynthSNR,3,human
84433,D,7,11,SynthSNR,3,human
84434,D,7,11,SynthSNR,3,human
84435,D,7,11,SynthSNR,3,human
84436,D,7,11,SynthSNR,3,human
84437,D,7,11,SynthSNR,3,human
84438,D,7,11,SynthSNR,3,human
84439,D,7,11,SynthSNR,3,human
84440,D,7,11,SynthSNR,3,human
84441,D,7,11,SynthSNR,3,human
84442,D,7,11,SynthSNR,3,human
84443,D,7,11,SynthSNR,3,human
84444,D,7,11,SynthSNR,3,human
84445,D,7,11,SynthSNR,3,human
84446,D,7,11,SynthSNR,3,human
84447,D,7,11,SynthSNR,3,human
84448,D,7,11,SynthSNR,3,human
84449,D,7,11,SynthSNR,3,human
84450,D,7,11,SynthSNR,3,human
84451,D,7,11,SynthSNR,3,human
84452,D,7,11,SynthSNR,3,human
84453,D,7,11,SynthSNR,3,human
84454,D,7,11,SynthSNR,3,human
84455,D,7,11,SynthSNR,3,human
84456,D,7,11,SynthSNR,3,human
84457,D,7,11,SynthSNR,3,human
84458,D,7,11,SynthSNR,3,human
84459,D,7,11,SynthSNR,3,human
84460,D,7,11,SynthSNR,3,human
84461,D,7,11,SynthSNR,3,human
84462,D,7,11,SynthSNR,3,human
84463,D,7,11,SynthSNR,3,human
84464,D,7,11,SynthSNR,3,human
84465,D,7,11,SynthSNR,3,human
84466,D,7,11,SynthSNR,3,human
84467,D,7,11,SynthSNR,3,human
84468,D,7,11,SynthSNR,3,human
84469,D,7,11,SynthSNR,3,human
84470,D,7,11,SynthSNR,3,human
84471,D,7,11,SynthSNR,3,human
84472,D,7,11,SynthSNR,3,human
84473,D,7,11,SynthSNR,3,human
84474,D,7,11,SynthSNR,3,human
84475,D,7,11,SynthSNR,3,human
84476,D,7,11,SynthSNR,3,human
84477,D,7,11,SynthSNR,3,human
84478,D,7,11,SynthSNR,3,human
84479,D,7,11,SynthSNR,3,human
84480,D,7,11,SynthSNR,3,human
84481,D,7,11,SynthSNR,3,human
84482,D,7,11,SynthSNR,3,human
84483,D,7,11,SynthSNR,3,human
84484,D,7,11,SynthSNR,3,human
84485,D,7,11,SynthSNR,3,human
84486,D,7,11,SynthSNR,3,human
84487,D,7,11,SynthSNR,3,human
84488,D,7,11,SynthSNR,3,human
84489,D,7,11,SynthSNR,3,human
84490,D,7,11,SynthSNR,3,human
84491,D,7,11,SynthSNR,3,human
84492,D,7,11,SynthSNR,3,human
84493,D,7,11,SynthSNR,3,human
84494,D,7,11,SynthSNR,3,human
84495,D,7,11,SynthSNR,3,human
84496,D,7,11,SynthSNR,3,human
84497,D,7,11,SynthSNR,3,human
84498,D,7,11,SynthSNR,3,human
84499,D,7,11,SynthSNR,3,human
84500,D,7,11,SynthSNR,3,human
84501,D,7,11,SynthSNR,3,human
